datetime,minx,maxx,miny,maxy,VH_mean,RVI_mean,Total_Backscatter_mean,Diff_Backscatter_mean,VV_VH_ratio_mean,angle_mean
2019-01-13 22:46:00,104.17528148308202,106.64830182537548,7.967335946868523,9.454380200125234,-17.185706834416152,2.5302241723785706,-27.37310949056967,6.998304178262747,0.5886544544711917,41.004626894067584
2019-01-14 11:10:53,104.41579720903496,106.98782219005273,7.736075971203146,9.937139802272856,-17.529231011329696,2.5539160202770077,-27.756947206127734,7.301514816531591,0.5804595161484685,38.57639253081188
2019-01-14 11:11:22,104.10781956282466,106.66248717273582,9.488685861804536,11.4454732805305,-16.41128071419306,2.5150256243781213,-26.458582258092342,6.363979170293846,0.6033942082934373,40.330342437249335
2019-01-18 22:53:42,102.44232019021464,104.9866053315422,9.591463677061023,11.386104388931232,-15.452409083173299,2.485545981004257,-25.125714396865245,5.779103769481382,0.6191168037558042,33.14168295950401
2019-01-19 11:18:54,102.5675589115299,105.11074013380237,6.958371491004945,8.92176360559179,-16.21043538548045,2.5002150901649007,-26.042751955822293,6.378118815138602,0.6027008882507889,45.97494450615536
2019-01-19 11:19:19,102.25693453999196,104.80788540692348,8.470560404758945,10.430043640638145,-14.92261105170558,10.730988671450831,-23.44702193975142,6.398200163659794,0.567075633826652,45.002055989305696
2019-01-19 11:19:44,101.9463659547879,104.50718497131692,9.982853526354234,11.938893487265128,-14.380554502444017,2.5477629966613176,-22.718026028739512,6.0430829761487015,0.5749546779406374,43.81329696844069
2019-01-19 22:44:26,104.6825509489541,107.28656547215924,10.393557837649391,12.466689697427483,-16.02438067789374,2.520235454102897,-25.738130225055304,6.3106311307319976,0.5997035347907157,37.87769352486502
2019-01-19 22:44:55,104.38237066529788,106.93285018096212,8.881035502020318,10.83888588394186,-16.494316806071243,2.5559857252968405,-25.83529287518563,7.1533407369569115,0.5601064053636647,38.8771617674806
2019-01-19 22:45:20,104.07576673681108,106.62224637246028,7.467709815717346,9.330461608808497,-17.49647160727188,2.529664670067892,-27.905861178126564,7.087082036417116,0.5922270420166215,41.19573507170782
2019-01-20 11:10:58,103.83430788998214,106.42424541109418,10.571154216466956,12.765920641116097,-17.264806367354108,2.463384109967279,-28.33497022636614,6.19464250834206,0.63698131628544,39.750811975120385
2019-01-20 22:37:08,106.58505755474243,109.17828695487536,9.742963732148008,11.757022242786077,-17.938326793915056,2.4869360824225675,-29.070585726998644,6.806067860831327,0.612043549714965,45.70123614759061
2019-01-21 11:03:08,106.11811833638028,108.70036670867228,9.464009744720228,11.662347635418945,-16.01296034113584,2.6151302556277254,-24.789811217320054,7.2361094649516975,0.5417834097710301,31.815805815764325
2019-01-25 22:45:10,104.70560231769262,107.26258559152409,10.51753537499904,12.470993014235374,-15.320465684271623,2.4639551138006692,-24.930511708613672,5.7104196599296495,0.6217651859886376,37.77520437191657
2019-01-25 22:45:35,104.40600808994536,106.9582114152404,9.005266961906454,10.963047830818033,-15.839485841571763,2.550937826346826,-25.09727357288438,6.581698110259171,0.5771054465099844,38.74739909312214
2019-01-25 22:46:00,104.1744841583007,106.6475985820368,7.967264748005489,9.454622715565923,-17.25837050509632,2.5173096809759907,-27.703331723947727,6.813409286245046,0.6015312137760521,41.00054400826989
2019-01-26 11:10:53,104.41529734150384,106.98730562908187,7.736126952865272,9.937124984097606,-17.69096327926387,2.53884276195787,-28.08613732690647,7.295789231621469,0.5856048589376849,38.579545122337485
2019-01-26 11:11:22,104.1073719010995,106.66200194078084,9.488598917114643,11.445431109183543,-16.26328223997972,2.5117719932024416,-26.309021564533865,6.217542915425591,0.6083577435845672,40.33269366260683
2019-01-30 22:53:41,102.44180827267002,104.98637327879696,9.59127610469901,11.386134862751378,-15.61464156499556,2.4611085067119833,-25.471583744663214,5.75769938532764,0.6237292786966852,33.14214991482519
2019-01-31 11:18:53,102.5673900112393,105.11062834570946,6.958412830974366,8.921821904541762,-16.32687762038064,2.4907592837852732,-26.317571528626324,6.3361837121350115,0.6089547188623791,45.97512632411177
2019-01-31 11:19:18,102.25675780816258,104.80771781892034,8.470610730036016,10.430086014944024,-14.955736332772343,2.5966778785531757,-23.54454894231587,6.36692372322883,0.5580251190149034,45.00123784755883
2019-01-31 11:19:43,101.94619286061842,104.5070158463992,9.98288856547721,11.9389392673469,-14.405932812596967,2.543935094712145,-22.79156657024463,6.0202990549494135,0.5771466128391132,43.812635268842115
2019-01-31 22:44:26,104.68238314059056,107.28642719764144,10.393583363776468,12.46680625033054,-15.98128464514987,2.532674048003855,-25.783890165328888,6.178679124970742,0.6073782216990313,37.87660578511467
2019-01-31 22:44:55,104.38228577450354,106.93276209624727,8.88102584917551,10.838923911130134,-16.602500204025084,2.5752661604731704,-26.040752495435246,7.1642479126148535,0.5638455416407852,38.87623113176321
2019-01-31 22:45:20,104.07572987577342,106.62222019958244,7.467616137644743,9.330488617938515,-17.59636834058986,2.5224301604133905,-28.032997340489565,7.159739340690217,0.5911116421622528,41.194863397814025
2019-02-01 11:10:58,103.834161322979,106.42408483630018,10.571163288119015,12.765887050751434,-17.036799942593916,2.487878774499318,-27.628955514759117,6.444644370428621,0.6190159184035023,39.75216599837127
2019-02-01 22:37:08,106.58512167174212,109.17837650454524,9.743371991665205,11.757035778784774,-18.04491025909207,2.454358529957654,-29.053177176688877,7.03664334149547,0.6036312242520531,45.70171336831298
2019-02-02 11:03:07,106.11828037242888,108.70053236818484,9.463863772813546,11.66236108054924,-16.016807361706153,2.59347448945948,-24.911779693170157,7.12183503024216,0.5515310859051188,31.81523908009965
2019-02-06 22:45:09,104.70691874051452,107.26327680877924,10.517768357397868,12.47130522395043,-15.407561711320007,2.44849594794237,-25.288893344846855,5.5262300777932385,0.6339656729486216,37.781884982696894
2019-02-06 22:45:34,104.40703343055532,106.95922486293964,9.00522123209088,10.96300237737286,-16.062412953077217,2.5415138891491758,-25.55224748914374,6.572578417010763,0.5817072559790182,38.75377970978345
2019-02-06 22:45:59,104.175869371097,106.64861836657631,7.966954213436633,9.454327536530124,-17.45947742508799,2.501011287586785,-28.171915150326523,6.747039699849291,0.6118268652097424,41.00678980657841
2019-02-07 11:10:52,104.41638891653756,106.98844073142412,7.735879122303424,9.93699117954529,-17.802225403316804,2.499664520886093,-28.4447633632555,7.1596874433778925,0.5955680164603429,38.57060176193267
2019-02-07 11:11:21,104.10839866248166,106.66311525915614,9.488541937353377,11.445208108136397,-16.19032082612852,2.4906722290325654,-26.35415369741166,6.026487954845325,0.6166749142612883,40.32692608783591
2019-02-11 22:53:41,102.4422475088028,104.98695933965963,9.590719079206108,11.385963309271812,-15.607652893696233,2.49218310884548,-25.355419987413658,5.859885799978796,0.6162115853496538,33.14234109900778
2019-02-12 11:18:53,102.5676765027028,105.11090027729236,6.958649975579678,8.921834452213274,-16.519560948127097,2.4641095298036295,-26.880502510462506,6.158619385791657,0.6261205984718629,45.97407517032618
2019-02-12 11:19:18,102.25699679786254,104.80797347529251,8.470585658338399,10.430111963487787,-14.887482686178911,2.6020882678764647,-23.474371744743888,6.300593627613998,0.5632483093594128,45.001776897483104
2019-02-12 11:19:43,101.94640975079167,104.5072398947418,9.98285994294464,11.93895277867266,-14.282465143640483,2.5415673226921562,-22.62496454187006,5.939965745410898,0.5788676824715715,43.812280584555054
2019-02-12 22:44:26,104.68306353968904,107.2872507123656,10.39369690804996,12.46727038200947,-16.16435252583194,2.496141951451316,-26.09278161146903,6.235923440195123,0.6059635293130503,37.882546636054855
2019-02-12 22:44:55,104.38321797757212,106.9336368203838,8.881113601952782,10.839039746084593,-16.725006734444175,2.559127508879369,-26.225917602106392,7.22409586678193,0.562263772078796,38.88188188817635
2019-02-12 22:45:20,104.07650555455558,106.62296743199327,7.467985390415592,9.33042532634571,-17.54511511852294,2.5225306782747547,-27.934222604041736,7.156007633004042,0.5906461984741203,41.200209732404645
2019-02-13 11:10:57,103.8347521030738,106.42462415963072,10.571274824894052,12.765984925859382,-16.808811712469495,2.5080833073172975,-27.070208706842788,6.547414718096181,0.6088481449167761,39.747910570936696
2019-02-13 22:37:07,106.5860394551846,109.17919025509714,9.743540349380709,11.757145276316864,-18.073585770676193,2.4817701573608657,-29.319851616068828,6.827319925283586,0.6171503853004233,45.70542602737533
2019-02-14 11:03:07,106.11851840237132,108.7005265682882,9.464199834318125,11.662445057256576,-15.90396759152085,2.574189626743834,-24.865011065175427,6.942924117866152,0.561494526319102,31.813729315698815
2019-02-18 22:45:09,104.7060028585903,107.26263799193,10.51760851640544,12.471344326935135,-15.11738526049252,2.4467179103338657,-24.683871833805753,5.550898687179121,0.6333700703533843,37.77735485485276
2019-02-18 22:45:34,104.40614166357943,106.95823789759676,9.005285165706846,10.963041683318922,-16.006735540967572,2.5544649931872563,-25.338961707972096,6.6745093739630335,0.5765914001461174,38.74948002775078
2019-02-18 22:45:59,104.17496049547754,106.64761180493358,7.967325489745693,9.45458992121625,-17.533199331511813,2.486524579670192,-28.37790260039034,6.688496062633413,0.6144266956483045,41.00268532599218
2019-02-19 11:10:52,104.41563911286632,106.98778633524324,7.735638911741467,9.93696659408845,-17.744557104374046,2.535920461323812,-28.496079085696696,6.993035123051374,0.6029882771984257,38.57439568945269
2019-02-19 11:11:21,104.10774741926303,106.66232596837747,9.488478724795678,11.44510453648152,-16.100031905091264,2.497267219832283,-26.05833500824152,6.141728801941025,0.6113121140177896,40.32999254505125
2019-02-23 22:53:41,102.44178658204086,104.9858937517296,9.591589009445617,11.385921815420682,-15.987571226760135,2.5410063404616814,-25.444666580426944,6.530475873093395,0.5852835843342253,33.143047599488966
2019-02-24 11:18:53,102.5669466163211,105.11012998407632,6.958313508230937,8.921422210968649,-16.574501511224497,2.5083435383629773,-26.578217198665516,6.5707858237834325,0.5982043120692435,45.97586106183953
2019-02-24 11:19:18,102.25622045432004,104.80712529614492,8.470475998172242,10.43003403945838,-15.370901706027274,2.6140092737558276,-24.15817835546803,6.583625056586499,0.5579907443350001,44.99845893301648
2019-02-24 11:19:43,101.9456513771952,104.50658214806332,9.982848522276514,11.938871398705382,-14.77883934549393,2.5493989783914435,-23.34123395034401,6.216444740643733,0.5744079655475971,43.80981702347315
2019-02-24 22:44:26,104.68197180623191,107.28617996335446,10.393386798749738,12.466853329881507,-15.977285626332197,2.513160216282443,-25.772474442242526,6.1820968104219025,0.6085062883511928,37.8761684870295
2019-02-24 22:44:55,104.3820031311355,106.9324922582089,8.881067267769524,10.83901409224956,-16.50481348401529,2.5637282143372584,-25.91685247570516,7.092774492325485,0.5633270160559046,38.87572955368041
2019-02-24 22:45:20,104.07578862305677,106.62178281618462,7.4676410100379425,9.330627825923273,-17.652016896467853,2.496382565873042,-28.485605814830397,6.818427978105251,0.6107332084629501,41.194247733955166
2019-02-25 11:10:57,103.8335429481878,106.4231556255608,10.571904706361302,12.766258222218788,-16.97657427262359,2.5810837479587083,-26.61923109364481,7.3339174516024155,0.34762916095450214,39.749722859903784
2019-02-25 22:37:07,106.58523533783064,109.1782850495634,9.743389280330096,11.757086888801304,-18.426192649317617,2.4982599399692718,-29.671650929674644,7.180734368960495,0.6055629468930689,45.70219006212507
2019-02-26 11:03:07,106.11771181131368,108.69990715796716,9.464062893841666,11.66242005488784,-16.09016476164882,2.598606762235659,-24.99009181602148,7.1902377072762125,0.5497533460204089,31.81562404389451
2019-03-02 22:45:09,104.70518736162522,107.2619441609417,10.517611437899742,12.471389248647112,-15.565831439669108,2.498865413407471,-25.111181981462842,6.02048089787526,0.6104957854270582,37.77448821632433
2019-03-02 22:45:34,104.40552068930894,106.95761862559688,9.005311489204937,10.9630765328957,-16.484812379651927,2.565765826558662,-25.939251126559988,7.030373632743916,0.5640965861601954,38.74663860426957
2019-03-02 22:45:59,104.17415412815396,106.64703710440044,7.967598346687564,9.454392378001698,-17.843854659175626,2.510510130531421,-28.72394023449705,6.963769083854274,0.6043940946075798,41.00006137458874
2019-03-03 11:10:52,104.41489410915888,106.98705131285942,7.735515647632567,9.936944913307256,-17.913037921590224,2.5144076217732847,-28.756217349384336,7.069858493796252,0.6007150081639068,38.57841388398335
2019-03-03 11:11:21,104.10712126078629,106.6616265479453,9.488442147529558,11.44522625269711,-16.284563010489343,2.546066273353387,-25.95173839593004,6.617387625048679,0.5869744639993866,40.333066769432335
2019-03-07 22:53:41,102.441236096253,104.985125120695,9.591213353989517,11.386104617833103,-15.927348916495179,2.501342849406046,-25.424841150325282,6.4298566826650765,0.5903990477934655,33.14500290835436
2019-03-08 11:18:53,102.5664525271948,105.10938190917028,6.958072491304308,8.921626032265522,-16.558280752399316,2.4881142205609965,-26.761717798110144,6.354843706688482,0.6113288450939481,45.9759612361682
2019-03-08 11:19:18,102.25576116466878,104.80679510859304,8.470387981232522,10.429800663409283,-15.299756486380035,2.5835376446205056,-24.07564245952605,6.523870513233993,0.5600949567663085,44.99584830641204
2019-03-08 11:19:43,101.94521159262726,104.5061326317317,9.982584580332842,11.938674520301426,-14.763195190964952,2.545080081471966,-23.346106910805876,6.180283471124137,0.5764020399540583,43.80821320175258
2019-03-08 22:44:25,104.6820846272268,107.28605404624103,10.39341036418649,12.46722847735624,-16.101711576255784,2.523544581267274,-25.709857670285558,6.4935654822258275,0.5920255708482859,37.87666188130384
2019-03-08 22:44:54,104.38201636199416,106.93237733395974,8.881141434933319,10.839000120538191,-16.79900759538048,2.5664840956769384,-26.50594962524374,7.092065565517196,0.5689736201631873,38.876378195072384
2019-03-08 22:45:19,104.07553050734812,106.62170825513016,7.467706306976949,9.330636456407758,-17.961143062838342,2.4894347666819567,-29.012609702388712,6.909676423288095,0.6122038376764501,41.1950033130147
2019-03-09 11:10:57,103.83378911249652,106.42382038686785,10.570978292666023,12.765867963307793,-17.803558258841537,2.5838180760814957,-27.808492281019483,7.798624236663441,0.5587107647779056,39.753247350866616
2019-03-09 22:37:07,106.58461485121248,109.17756139452884,9.742849117536636,11.757070410984744,-18.166386312215522,2.462284443631937,-29.87597081084842,6.456801813582368,0.6307321581173471,45.70203304800413
2019-03-10 11:03:07,106.11731820685036,108.70004653652823,9.463069321160775,11.6618899372373,-16.14667729635839,2.560700008745199,-25.432985392436976,6.860369200279977,0.5662674116492491,31.815409576641343
2019-03-14 22:45:09,104.70619489789722,107.26265043815538,10.517886810683402,12.47143169282202,-16.04378876622881,2.501703394626591,-25.74085082155833,6.346726710899171,0.6020994311204391,37.78168550841837
2019-03-14 22:45:34,104.40646485188309,106.95851280985524,9.005267988263661,10.963078991557508,-16.579541343461567,2.5535832163560603,-26.223386052234186,6.935696634689006,0.5756599116630771,38.75362501580384
2019-03-14 22:45:59,104.17498000299082,106.64780223272636,7.967650735944157,9.45458727585703,-17.915918177248123,2.5043935282100036,-28.85839023666397,6.973446117832154,0.6075560095389168,41.00641660917477
2019-03-15 11:10:52,104.4154441574312,106.98765841109343,7.735255406236944,9.936964505568088,-18.02782619532424,2.500940514857432,-28.97197224339349,7.0836801472549995,0.6058411594387962,38.573114256106685
2019-03-15 11:11:21,104.10766003165678,106.6622528327341,9.488445404434849,11.445312478914149,-16.5639983555049,2.578310091310311,-26.094479027450337,7.03351768355937,0.5702336615221976,40.329233339715614
2019-03-19 22:53:41,102.441668245738,104.98555383128884,9.591709020924432,11.385809568437091,-15.959035110914344,2.517747339789237,-25.48423882854588,6.4338313932827935,0.5919396040330784,33.146355327804116
2019-03-20 11:18:53,102.56715789413686,105.1098474370772,6.9579836483208215,8.921216321512054,-16.599161495695366,2.4838376980752157,-26.90456910136598,6.293753890024768,0.6175028068692889,45.974600870642725
2019-03-20 11:19:18,102.25625433355594,104.8071549489446,8.47030728924951,10.42972367897229,-15.19011531861676,2.5619150957525596,-23.880876087551503,6.4993545496820735,1.138931284848482,44.99735602736626
2019-03-20 11:19:43,101.94572016171992,104.5064835885146,9.982505294261667,11.93858333168755,-14.594683089583368,2.548704814578523,-23.043064493691755,6.146301685475038,0.5739663294678184,43.80989597497689
2019-03-20 22:44:25,104.6828132499876,107.28664132924936,10.393688330000105,12.467225299875556,-16.522753302415808,2.5504854657851586,-26.13621573528035,6.909290869551368,0.5787186819412389,37.88266481335702
2019-03-20 22:44:54,104.38288125427128,106.93324971491616,8.881067990854643,10.838948032547629,-17.001169485895005,2.5794589496621407,-26.76787064199561,7.234468329794449,0.566325586303429,38.88204610734974
2019-03-20 22:45:19,104.07686450902816,106.62265785368818,7.467791735349633,9.330308161039468,-18.115277821733844,2.489845032936987,-29.359285481208463,6.87127016225941,0.6161630948672225,41.200596304676374
2019-03-21 11:10:57,103.8347108837173,106.42454975772851,10.57047047644856,12.766018824795454,-18.430068353818143,2.5984751168861284,-28.603897993164722,8.256238714471676,0.5487331437770352,39.751584295908394
2019-03-21 22:37:07,106.5846024414984,109.1775423414406,9.743335802124044,11.757012193998609,-18.32596216767811,2.4587454564556768,-30.15705074526753,6.494873590088544,0.6330342794865645,45.702609791383324
2019-03-22 11:03:07,106.11742048830791,108.69995382893602,9.463211818424163,11.662218359207316,-16.094349822892067,2.5789286331913055,-25.158588021905274,7.030111623878794,0.5536888988939325,31.814834177637124
2019-03-26 22:45:09,104.70544970129504,107.26234875264952,10.517620458744435,12.471393846545642,-16.84607500381705,2.5709106803118513,-26.425373833824306,7.266776173809804,0.5665591434298777,37.77785824669452
2019-03-26 22:45:34,104.40574209759764,106.9577900399214,9.005287102528994,10.963100817453702,-16.851702874372453,2.599280678638086,-26.43173686167453,7.271668887070421,0.5629513394734598,38.74999924884716
2019-03-26 22:45:59,104.1741067783784,106.64714171795468,7.967929073254887,9.454596325781838,-17.922433659355875,2.547870906110435,-28.583510928492093,7.261356390219603,0.5934186928866757,41.003050812354886
2019-03-27 11:10:52,104.4148028047194,106.98709068095654,7.735597689617493,9.936799084323123,-18.194453188683948,2.5012118243504142,-29.254612761209103,7.134293616158796,0.6060243107357421,38.57787000903419
2019-03-27 11:11:21,104.10699017997966,106.66157761108836,9.48842430768986,11.44528601034301,-16.838461196465193,2.588579483457565,-26.294189631936025,7.3827327609943625,0.5570377936518556,40.332330098451564
2019-03-31 22:53:41,102.44114224980046,104.98512939977203,9.591648894313517,11.386018400950372,-15.555224327484193,2.5114396967509904,-24.672905049179995,6.437543605788216,0.5802882731355952,33.14802635442882
2019-04-01 11:18:53,102.56680582303132,105.10949574837548,6.957953127454511,8.921509586945161,-16.54857680529911,2.4761875014252253,-26.851976253441602,6.2451773571566145,0.6190794573211944,45.975298837058055
2019-04-01 11:19:18,102.25589510940104,104.8070136306974,8.470267529757624,10.429682285171213,-15.275699779883636,2.67070315782342,-23.98289224505572,6.568507314711587,0.5449329109775773,44.99594860198466
2019-04-01 11:19:43,101.94535064132413,104.50612276691636,9.982444888452893,11.938544964068107,-14.689454120157267,2.547444262933397,-23.208151719274433,6.170756521039955,0.5750704400994283,43.80844558759729
2019-04-01 22:44:26,104.68176547215072,107.285575814342,10.393722844637567,12.46719564459289,-16.870636509068447,2.579657896907114,-26.380053753447324,7.361219264689282,0.5583868997521583,37.87748612077119
2019-04-01 22:44:55,104.38197809018476,106.93223376879452,8.881177741402931,10.83899793307322,-16.69959047771791,2.5795101574641914,-26.11795748104116,7.281223474394636,0.5579768433324904,38.87706543625748
2019-04-01 22:45:20,104.07574298979532,106.621637201797,7.467816820283519,9.330544960142726,-17.90042517285054,2.5014437508917116,-28.85040609728024,6.950444248420783,0.6092705708850347,41.195573374596215
2019-04-02 11:10:57,103.83368279210428,106.42387421124084,10.57068174322582,12.765774732563337,-19.128645512441352,2.6225533698213255,-29.381617274460872,8.875673750421745,0.5314544212504088,39.75641848837152
2019-04-02 22:37:08,106.58443895707124,109.17725727104502,9.743306771452078,11.7570296045034,-18.23557623418234,2.48433414784402,-29.586282559089575,6.8848699092752135,0.6144893432794558,45.70337460265789
2019-04-03 11:03:07,106.11738083180664,108.6998062943203,9.463380596520295,11.662199373730754,-16.1543503430586,2.6018387012755477,-25.044247368229858,7.264453317887229,0.5439746190500923,31.81482699344893
2019-04-07 22:45:10,104.70534416024796,107.26205942351471,10.517607724804089,12.470963542277788,-17.354178601439582,2.604715166519336,-26.799149373309174,7.909207829569829,0.5503046060310959,37.778467348188805
2019-04-07 22:45:35,104.4056809061039,106.95756890375654,9.005256855737986,10.963027128629866,-16.845243316992622,2.57799770535966,-26.44782635218477,7.242660281800488,0.5600395920566388,38.75068001737009
2019-04-07 22:46:00,104.17433182295784,106.64704861818558,7.967289898113568,9.454359615410484,-18.15316060308565,2.4967351958683963,-29.323899713428595,6.9824214927427155,0.6098594816349561,41.00386104349497
2019-04-08 11:10:52,104.41523401441276,106.987555351125,7.7354483509183165,9.936910279198498,-18.331174127794384,2.4985795568659133,-29.48352993976146,7.178818315827402,0.604366191664228,38.57446023399224
2019-04-08 11:11:21,104.1074038958816,106.66203279624752,9.488371236350954,11.444992256094398,-17.082949982214586,2.629207897495616,-26.64364411343862,7.522255850990431,0.5526460693514815,40.32985326751818
2019-04-12 22:53:41,102.44262814650888,104.98683613654474,9.591190691817356,11.386156381133752,-14.89809812432466,2.5675336097472354,-23.47098868777935,6.325207560870037,0.5657723200008987,33.1425238325462
2019-04-13 11:18:53,102.56789373585556,105.11087859769098,6.9583051746993405,8.921461238271439,-16.653037315073938,2.484989373925391,-26.946436046250916,6.359638583897027,0.6128777118114539,45.97670168148777
2019-04-13 11:19:18,102.2572248732774,104.80806181085508,8.470542008832556,10.430059513351337,-15.187425171021797,2.6021075472115296,-23.804802905910222,6.5700474361333265,0.5544465631890582,45.0057410114139
2019-04-13 11:19:43,101.94667853500866,104.5073857351961,9.982871858423778,11.938928666672522,-14.644210241982293,2.5532834025095554,-23.084947265638434,6.203473218326186,0.5712526512767536,43.81629647127716
2019-04-13 22:44:26,104.6827579958995,107.28664060765978,10.393341363331045,12.467192684838883,-17.648895257140943,2.5356485072082156,-27.392743940927065,7.905046573354726,0.5507917424278996,37.87890591621423
2019-04-13 22:44:55,104.3826755089007,106.9331432565228,8.88131732363403,10.838956541967312,-17.144042579720868,2.56821315533033,-26.987606123345913,7.300479036095992,0.5668425558299672,38.87841473834126
2019-04-13 22:45:20,104.07613889206075,106.62256773248676,7.467574382536839,9.33053895972047,-18.182968471094227,2.478654870094756,-29.463440597338966,6.902496344849374,0.6163051342092907,41.19680087078333
2019-04-14 11:10:58,103.8345479523922,106.42441874574804,10.570593386827296,12.76589276090646,-19.71867335458591,2.661646311213083,-29.86028587652708,9.577060832644817,0.5128551236113619,39.75674168634665
2019-04-14 22:37:08,106.58557085097922,109.17863036480044,9.743044371937726,11.757051676438264,-18.428281320290214,2.476800764793218,-30.064916092357482,6.79164654822288,0.6212681014147661,45.70395915016687
2019-04-15 11:03:07,106.11842742519369,108.70067890622808,9.463435199615269,11.662311545604329,-16.39173192960737,2.620698423752762,-25.225144663436758,7.558319195778098,0.5313335460869231,31.817738264034094
2019-04-19 22:45:10,104.70521966462016,107.2623827542563,10.517795500205374,12.471313645418334,-17.704308377738005,2.609459929008171,-27.236413273978634,8.172203481497485,0.53415163819095,37.77297494049032
2019-04-19 22:45:35,104.40562397761076,106.9578969600081,9.005166219765629,10.96301108099424,-17.163460558213576,2.564356974690502,-27.08679669766637,7.240124418760893,0.570547780679098,38.7450472616621
2019-04-19 22:46:00,104.17467346932948,106.64718984200556,7.9677373761032335,9.454549177885191,-18.366861625174785,2.4859326155573145,-29.789463776527914,6.944259473821334,0.6167153022586184,40.9984665875116
2019-04-20 11:10:53,104.4152213134707,106.98756417968694,7.734694354477575,9.936980632089083,-18.326624016550035,2.420113455888778,-29.516788462015388,7.136459571084677,0.6055208101393595,38.579243066699796
2019-04-20 11:11:22,104.10738581572684,106.66175626665223,9.488520941139218,11.445098824925203,-17.112081246639697,2.5626841393502815,-26.748762175090814,7.475400318188459,0.49358096743494495,40.33617315232726
2019-04-24 22:53:42,102.44145868670492,104.98583455755976,9.59174009289138,11.385886151422069,-16.35197993966856,2.494515710604331,-25.835048727011554,6.868911152325351,0.5722458550249946,33.14163914854959
2019-04-25 11:18:54,102.56678069389883,105.1097153083822,6.958293764184875,8.921511014722643,-16.784237765234433,2.465278654441608,-27.35941137047046,6.209064159998367,0.6260268768634532,45.97935043837964
2019-04-25 11:19:19,102.25607559450798,104.80670864373712,8.470582096083362,10.43010911607191,-15.265455752942165,2.5288177628586856,-24.013177620217046,6.517733885667328,0.5599860239112603,45.00139398149421
